Season,DayNum,TeamID_A,TeamID_B,ORPerc_diff_7_A,TOPerc_diff_7_A,DefEff_diff_7_A,EffFG_diff_7_A,FTPerc_diff_7_A,ORPerc_diff_7_B,TOPerc_diff_7_B,DefEff_diff_7_B,EffFG_diff_7_B,FTPerc_diff_7_B,Win,Point_Margin
2003,33,1232,1183,-0.9519847815765091,-2.7587691943509034,0.12096197244693485,-4.983341472815524,-12.428746202038125,-2.4394012676869195,-2.6139235995434302,-0.13210770015281292,-7.448693194875206,7.649894189032514,1,6
2003,33,1237,1292,0.43020734671634386,2.4483826489837086,-0.13067490652894379,-15.61510736480212,0.690647329966214,0.975224155711645,5.02769076825291,-0.31193293209135303,-0.551845836251096,-6.643701362333643,0,-4
2003,35,1231,1435,0.979514979040436,-0.2982133877973371,0.38730754286106867,8.557617089410323,11.411400023667214,0.48580166249057805,-1.7634588897275292,-0.014092300647835922,13.656049781652687,-6.894015558034939,1,17
2003,35,1250,1162,1.1806241129992354,3.8288883054957656,0.07707121125962343,1.4564850742071225,11.40925805100478,-6.304264286892398,1.4747393237811228,-0.28326247610663896,-11.60701724744699,-10.361916017467138,1,16
2003,37,1140,1360,0.6197890611080064,1.9861080538106481,0.035920269501601335,13.02496296113932,10.488571973411789,10.42256380969267,6.703841826442741,-0.10338054715833245,0.6351174913672527,-5.081379793343528,1,15
2003,37,1176,1161,1.1114226717462319,-3.4850690880947894,-0.10279428200846194,-5.278929519149222,-0.21049531249788192,8.859042165191237,1.1465795949653972,-0.051622790160374535,6.588126797510652,1.909242772256643,0,-16
2003,37,1203,1131,2.907247485265704,1.2440382077080494,0.023069548942119576,1.3822231410874386,1.5700029102222015,11.00540438986806,2.2248518836600963,-0.2981268215788339,-3.384056822027977,9.124476205797585,1,13
2003,37,1243,1410,2.774700950251551,-0.6242839930270255,-0.04362004001592101,7.772328025910647,-4.369332209951902,4.017080482961926,3.6999773478396127,-0.2158453782619696,-16.84530610824796,-3.741692329105554,1,34
2003,37,1306,1458,-3.1065630737807597,7.427793414283834,-0.4632095713992266,-9.067368522070916,-13.958249152699475,7.573874095636654,-9.081719648029443,0.6960711212255835,6.205720364782917,14.162320980717478,0,-49
2003,39,1217,1159,-3.3509582811133862,2.651126408816896,-0.2508045931723411,7.63998588716766,-3.3361859964844394,7.677110016757425,-1.0386021509469197,-0.3764273875543898,-3.7727697361552868,-11.656350541688889,1,5
